nid,vid,uid,"title","log",timestamp,status,comment,promote,sticky
382,382,1,"Neumann, Moses Samuel - נוימן, משה שמואל","",1428490114,1,0,1,0
383,383,1,"Obernick, Meir","",1428490114,1,0,1,0
384,384,1,"Obernick, Meir - אוברניק, מאיר","",1428490114,1,0,1,0
385,385,1,"Oppenheim, Isaac","",1428490114,1,0,1,0
386,386,1,"Oppenheim, Madame W. J.","",1428490114,1,0,1,0
387,387,1,"Oppenheim, Mendel","",1428490114,1,0,1,0
388,388,1,"Oppenheim, Sigmund","",1428490114,1,0,1,0
389,389,1,"Oppenheim, Simon ben David - אופנהים, שמעון בן דוד","",1428490114,1,0,1,0
390,390,1,"Oppenheim, Veronika (Frumet)","",1428490114,1,0,1,0
391,391,1,"Ottensosser, David - אוטנזוסר, דוד","",1428490114,1,0,1,0
392,392,1,"Ottensosser, Wolf","",1428490114,1,0,1,0
393,393,1,"Öttinger, Moses","",1428490114,1,0,1,0
394,394,1,"Oven, Abraham van - אובן, אברהם","",1428490114,1,0,1,0
395,395,1,"Pappenheimer, Salomon Seligmann - פאפנהיים, שלמה","",1428490114,1,0,1,0
396,396,1,"Pereire, Jacob Rodrigues","",1428490114,1,0,1,0
397,397,1,"Pfeifer","",1428490114,1,0,1,0
398,398,1,"Philippson, Moses - פיליפסון, משה","",1428490114,1,0,1,0
399,399,1,"Philipson, Moses - פיליפסון, משה","",1428490114,1,0,1,0
400,400,1,"Pieck","",1428490114,1,0,1,0
401,401,1,"Polonus (Dr.)","",1428490114,1,0,1,0
402,402,1,"Poper, M. - פופר, מרדכי","",1428490114,1,0,1,0
403,403,1,"Prekuln, Salomon","",1428490114,1,0,1,0
404,404,1,"Ramler, Karl Wilhelm","",1428490114,1,0,1,0
405,405,1,"Rawitz","",1428490114,1,0,1,0
406,406,1,"Redaktion der \"Sulamith\"","",1428490114,1,0,1,0
407,407,1,"Reiß, B.","",1428490114,1,0,1,0
408,408,1,"Reuben ben Abraham Levi - ראובן בן אברהם לוי","",1428490114,1,0,1,0
409,409,1,"Riess, Nathan","",1428490114,1,0,1,0
410,410,1,"Riess, Nathan - ריז, נתן","",1428490114,1,0,1,0
411,411,1,"Rochnove, Josel","",1428490114,1,0,1,0
412,412,1,"Rodrigues-Moreira, Jacob","",1428490114,1,0,1,0
413,413,1,"Romanelli, Samuel - רומנלי, שמואל","",1428490114,1,0,1,0
414,414,1,"Salomon Marcus","",1428490114,1,0,1,0
415,415,1,"Salomon Marcus Schiller-Szinessy","",1428490114,1,0,1,0
416,416,1,"Salomon, E.","",1428490114,1,0,1,0
417,417,1,"Salomon, Gotthold - סלומון, גוטהולד","",1428490114,1,0,1,0
418,418,1,"Samocz, Israel - זמושץ, ישראל","",1428490114,1,0,1,0
419,419,1,"Samuel Levin Isaac","",1428490114,1,0,1,0
420,420,1,"Samuel Salomon","",1428490114,1,0,1,0
421,421,1,"Sandersleben, Mosse Levi - סנדרסלבן, משה לוי","",1428490114,1,0,1,0
422,422,1,"Satanow, Isaak","",1428490114,1,0,1,0
423,423,1,"Satanow, Isaak - סטנוב, יצחק","",1428490114,1,0,1,0
424,424,1,"Satanow, Isaak - סטנוב, יצחק","",1428490114,1,0,1,0
425,425,1,"Schack, Chaim ben Mosche - שק, חיים בן משה","",1428490114,1,0,1,0
426,426,1,"Schaller, Geoffroy-Jacoues","",1428490114,1,0,1,0
427,427,1,"Schiff, Isaak Benedix - שיף, בנדיט איצק","",1428490114,1,0,1,0
428,428,1,"Schlesinger, Liebermann","",1428490114,1,0,1,0
429,429,1,"Schlesinger, Liebermann Marcus","",1428490114,1,0,1,0
430,430,1,"Schönemann, Salomo - שינמן, שלמה","",1428490114,1,0,1,0
431,431,1,"Schott, Benedict","",1428490114,1,0,1,0
432,432,1,"Schottländer, Aron","",1428490114,1,0,1,0
433,433,1,"Schottländer, Benedikt - שוטלנדר, בנדיקט","",1428490114,1,0,1,0
434,434,1,"Schulman, Naftali Hirtz - שולמן, נפתלי הרץ","",1428490114,1,0,1,0
435,435,1,"Schulz, Johann (Hofprediger)","",1428490114,1,0,1,0
436,436,1,"Schuster, Getz","",1428490114,1,0,1,0
437,437,1,"Schuster, Levin","",1428490114,1,0,1,0
438,438,1,"Schwab, Abraham ben Menachem Mendel - שוואב, אברהם בן מנחם מנדל","",1428490114,1,0,1,0
439,439,1,"Schwabacher, Heimann - שובכר, חיים צבי","",1428490114,1,0,1,0
440,440,1,"Seeger","",1428490114,1,0,1,0
441,441,1,"Seligmann, Jeannette","",1428490114,1,0,1,0
442,442,1,"Seligmann, Wulff","",1428490114,1,0,1,0
443,443,1,"Sichel, Lemmlen","",1428490114,1,0,1,0
444,444,1,"Silberstein, Philip","",1428490114,1,0,1,0
445,445,1,"Simon","",1428490114,1,0,1,0
446,446,1,"Simon Joseph","",1428490114,1,0,1,0
447,447,1,"Simon, Mendel","",1428490114,1,0,1,0
448,448,1,"Soldin, Jakob - זולדין, אליקים איסרל","",1428490114,1,0,1,0
449,449,1,"Somerhausen, Hirsch (Hartog) - זומרהאוזן, הירש","",1428490114,1,0,1,0
450,450,1,"Sommershausen (Direktor der Erziehungsanstalt)","",1428490114,1,0,1,0
451,451,1,"Soußmann","",1428490114,1,0,1,0
452,452,1,"Spalding","",1428490114,1,0,1,0
453,453,1,"Spalding - שפלדינג","",1428490114,1,0,1,0
454,454,1,"Spira, Salomon","",1428490114,1,0,1,0
455,455,1,"Stanislaus II. Poniatowski (König von Polen)","",1428490114,1,0,1,0
456,456,1,"Susmann, Meier","",1428490114,1,0,1,0
457,457,1,"Tama, Mordechay","",1428490114,1,0,1,0
458,458,1,"Troplowitz, Joseph Ephrati - האפרתי, יוסף מטראפלוויץ","",1428490114,1,0,1,0
459,459,1,"Ulmann, Naphtalie Herz - אולמן, נפתלי הרץ","",1428490114,1,0,1,0
460,460,1,"Urjas, Nathan","",1428490114,1,0,1,0
461,461,1,"Valabregue, Israel-Bernard de - ואלאברג, ישראל ברנאר דה","",1428490114,1,0,1,0
462,462,1,"Vanoven, Joshua - ונאובן, יהושע","",1428490114,1,0,1,0
463,463,1,"Veitel, David Ephraim","",1428490114,1,0,1,0
464,464,1,"Venture, Mardochée - ונטורה, מרדכי","",1428490114,1,0,1,0
465,465,1,"Waisenhaus in Berlin und Halle","",1428490114,1,0,1,0
466,466,1,"Wallach, David","",1428490114,1,0,1,0
467,467,1,"Wallach, Demoiselle","",1428490114,1,0,1,0
468,468,1,"Wallach, Madame","",1428490114,1,0,1,0
469,469,1,"Wallenrodtsche Bibliothek","",1428490114,1,0,1,0
470,470,1,"Waltsch, Shimeon - ולטש, שמעון","",1428490114,1,0,1,0
471,471,1,"Wappler, Christian Friedrich (Buchhändler)","",1428490114,1,0,1,0
472,472,1,"Warburg, Aron Levin","",1428490114,1,0,1,0
473,473,1,"Warburg, Meyer","",1428490114,1,0,1,0
474,474,1,"Weil, Abraham (Oberrabbiner)","",1428490114,1,0,1,0
475,475,1,"Wertheim, Charlotte","",1428490114,1,0,1,0
476,476,1,"Wertheimer, Samuel","",1428490114,1,0,1,0
477,477,1,"Wertheimstein, Hermann von (Edler von)","",1428490114,1,0,1,0
478,478,1,"Wertheimstein, Josef (Edler von Wertheimstein)","",1428490114,1,0,1,0
479,479,1,"Wertheimstein, Lazar (Edler von Wertheimstein)","",1428490114,1,0,1,0
480,480,1,"Wessely, Hartwig - וייזל, נפתלי הרץ","",1428490114,1,0,1,0
481,481,1,"Wessely, Joel","",1428490114,1,0,1,0
482,482,1,"Wetzlar, Gottschalck","",1428490114,1,0,1,0
483,483,1,"Wiener, Isaac","",1428490114,1,0,1,0
484,484,1,"Wilhelm, Wertheimstein (Edler von Wertheimstein)","",1428490114,1,0,1,0
485,485,1,"Winck, Wolff","",1428490114,1,0,1,0
486,486,1,"Wittersheim d. Ä.","",1428490114,1,0,1,0
487,487,1,"Wohl, Levi - וול, יהודה ליב בן צבי הירש","",1428490114,1,0,1,0
488,488,1,"Wolf, Elcan Isaac - וולף, אלקן יצחק","",1428490114,1,0,1,0
489,489,1,"Wolf, Joseph - וולף, יוסף","",1428490114,1,0,1,0
490,490,1,"Wolfsohn-Halle, Aron","",1428490114,1,0,1,0
491,491,1,"Wolfsohn-Halle, Aron - וולפסון, אהרון","",1428490114,1,0,1,0
492,492,1,"Worms, Ascher Anschel - וורמס, אנשיל","",1428490114,1,0,1,0
493,493,1,"Worms, Wolff","",1428490114,1,0,1,0
494,494,1,"Worms, Wolff - וורמס, וולף","",1428490114,1,0,1,0
495,495,1,"Wulff, Abraham","",1428490114,1,0,1,0
496,496,1,"Wulff, Heymann","",1428490114,1,0,1,0
497,497,1,"Wulff, Joseph","",1428490114,1,0,1,0
498,498,1,"Zacharias","",1428490114,1,0,1,0
499,499,1,"Zacharias, Moses","",1428490114,1,0,1,0
500,500,1,"Zacharias, Simon","",1428490114,1,0,1,0
501,501,1,"Zirndorffer, Isaac","",1428490114,1,0,1,0
502,502,1,"Zirndorffer, Isaac David - צירנדורף, איצק","",1428490114,1,0,1,0
503,503,1,"א' ליפפמאן","",1428490114,1,0,1,0
504,504,1,"אארי' ליבמן מהו' וואלף","",1428490114,1,0,1,0
505,505,1,"אב\"ד ור\"מ דק\"ק ל\"ב בנימין","",1428490114,1,0,1,0
506,506,1,"אב\"ד ור\"מ דק\"ק פפ\"דא שאול","",1428490114,1,0,1,0
507,507,1,"אבהרם בכ\"ה איסרל זלדין","",1428490114,1,0,1,0
508,508,1,"אביגדור","",1428490114,1,0,1,0
509,509,1,"אביגדור ברעסלוי","",1428490114,1,0,1,0
510,510,1,"אביגדור תאומים","",1428490114,1,0,1,0
511,511,1,"אבלי הארוויטץ","",1428490114,1,0,1,0
512,512,1,"אבראהאם אי' ברילל","",1428490114,1,0,1,0
513,513,1,"אבראהאם בלאך","",1428490114,1,0,1,0
514,514,1,"אברהם","",1428490114,1,0,1,0
515,515,1,"אברהם","",1428490114,1,0,1,0
516,516,1,"אברהם","",1428490114,1,0,1,0
517,517,1,"אברהם אבלי בן ירמיה","",1428490114,1,0,1,0
518,518,1,"אברהם אדערפעלד","",1428490114,1,0,1,0
519,519,1,"אברהם אלחנן","",1428490114,1,0,1,0
520,520,1,"אברהם אפנער","",1428490114,1,0,1,0
521,521,1,"אברהם ב\"ר אשר","",1428490114,1,0,1,0
522,522,1,"אברהם ב\"ר צבי הירש","",1428490114,1,0,1,0
523,523,1,"אברהם ב\"ר צבי הירש","",1428490114,1,0,1,0
524,524,1,"אברהם באנו","",1428490114,1,0,1,0
525,525,1,"אברהם בהגאון מוה' גדלי'","",1428490114,1,0,1,0
526,526,1,"אברהם בומבורג","",1428490114,1,0,1,0
527,527,1,"אברהם בורגפרעפיך","",1428490114,1,0,1,0
528,528,1,"אברהם בידשאף","",1428490114,1,0,1,0
529,529,1,"אברהם בן אליהו","",1428490114,1,0,1,0
530,530,1,"אברהם בן אריה ליב","",1428490114,1,0,1,0
531,531,1,"אברהם בן לא\"א כהן מביסטריץ","",1428490114,1,0,1,0
532,532,1,"אברהם בן מודל, מאטינגן","",1428490114,1,0,1,0
533,533,1,"אברהם בר\"א פל","",1428490114,1,0,1,0
534,534,1,"אברהם בר\"בג","",1428490114,1,0,1,0
535,535,1,"אברהם בר\"ה","",1428490114,1,0,1,0
536,536,1,"אברהם בר\"ה בר\"נ","",1428490114,1,0,1,0
537,537,1,"אברהם בר\"ה ר\"נ","",1428490114,1,0,1,0
538,538,1,"אברהם בר\"י","",1428490114,1,0,1,0
539,539,1,"אברהם בר\"י פרץ","",1428490114,1,0,1,0
540,540,1,"אברהם בר\"ל ה\"ש","",1428490114,1,0,1,0
541,541,1,"אברהם בר\"מ פ\"ד","",1428490114,1,0,1,0
542,542,1,"אברהם בר\"מ פ\"ר","",1428490114,1,0,1,0
543,543,1,"אברהם בר\"נ","",1428490114,1,0,1,0
544,544,1,"אברהם בר\"נ ה\"ס","",1428490114,1,0,1,0
545,545,1,"אברהם בר\"נ ה\"ש","",1428490114,1,0,1,0
546,546,1,"אברהם בר\"נ ה\"ש","",1428490114,1,0,1,0
547,547,1,"אברהם בר\"נ ה\"ש","",1428490114,1,0,1,0
548,548,1,"אברהם בר\"פ כ\"ץ","",1428490114,1,0,1,0
549,549,1,"אברהם בר\"פ כ\"ץ","",1428490114,1,0,1,0
550,550,1,"אברהם ברנ\"ז","",1428490114,1,0,1,0
551,551,1,"אברהם ברעזכין (בחורי חמד)","",1428490114,1,0,1,0
552,552,1,"אברהם גאטטשטיין","",1428490114,1,0,1,0
553,553,1,"אברהם גאנץ","",1428490114,1,0,1,0
554,554,1,"אברהם דאנציגר","",1428490114,1,0,1,0
555,555,1,"אברהם היינערסדארף","",1428490114,1,0,1,0
556,556,1,"אברהם הייצפעלד","",1428490114,1,0,1,0
557,557,1,"אברהם וויינשענק","",1428490114,1,0,1,0
558,558,1,"אברהם יחזקיה בש\"ן","",1428490114,1,0,1,0
559,559,1,"אברהם יקותיאל","",1428490114,1,0,1,0
560,560,1,"אברהם מלנצברג","",1428490114,1,0,1,0
561,561,1,"אברהם מרדכי","",1428490114,1,0,1,0
562,562,1,"אברהם מרדכי","",1428490114,1,0,1,0
563,563,1,"אברהם מרדכי","",1428490114,1,0,1,0
564,564,1,"אברהם מרדכי דאלקוי","",1428490114,1,0,1,0
565,565,1,"אברהם סג\"ל מחעלמא","",1428490114,1,0,1,0
566,566,1,"אברהם פאלענטין","",1428490114,1,0,1,0
567,567,1,"אברהם פאפר","",1428490114,1,0,1,0
568,568,1,"אברהם פרידלענדר","",1428490114,1,0,1,0
569,569,1,"אברהם פרץ","",1428490114,1,0,1,0
570,570,1,"אברהם צבי","",1428490114,1,0,1,0
571,571,1,"אברהם צבי","",1428490114,1,0,1,0
572,572,1,"אברהם צילץ","",1428490114,1,0,1,0
573,573,1,"אברהם קויפמן וואהל","",1428490114,1,0,1,0
574,574,1,"אברהם קצנאלין בוגין","",1428490114,1,0,1,0
575,575,1,"אברהם שטיינמאן","",1428490114,1,0,1,0
576,576,1,"אברהם שלאחוב","",1428490114,1,0,1,0
577,577,1,"אברהם שמינים פיריירה","",1428490114,1,0,1,0
578,578,1,"אברהםבן פו\"מ יעקב צבי","",1428490114,1,0,1,0
579,579,1,"אברם בעכר","",1428490114,1,0,1,0
580,580,1,"אדאם טשארטאריסקי","",1428490114,1,0,1,0
581,581,1,"אהרן אפנהיים בל\"ב","",1428490114,1,0,1,0
582,582,1,"אהרן ב\"ר משה מגזע צבי ראב\"ד בק\"ק ברלין","",1428490114,1,0,1,0
583,583,1,"אהרן באהן","",1428490114,1,0,1,0
584,584,1,"אהרן בן יוסף אהרן הלוי הורוויץ","",1428490114,1,0,1,0
585,585,1,"אהרן בן יוסף אהרן הלוי הורוויץ","",1428490114,1,0,1,0
586,586,1,"אהרן בער יאס","",1428490114,1,0,1,0
587,587,1,"אהרן בר\"ס בר\"נ","",1428490114,1,0,1,0
588,588,1,"אהרן ברא\"כ מפ\"ד","",1428490114,1,0,1,0
589,589,1,"אהרן גאלדשמיד","",1428490114,1,0,1,0
590,590,1,"אהרן דעסויא","",1428490114,1,0,1,0
591,591,1,"אהרן הלוי הורוויץ","",1428490114,1,0,1,0
592,592,1,"אהרן הלוי העליר","",1428490114,1,0,1,0
593,593,1,"אהרן ווייס","",1428490114,1,0,1,0
594,594,1,"אהרן זלמן מרגליות","",1428490114,1,0,1,0
595,595,1,"אהרן יורש","",1428490114,1,0,1,0
596,596,1,"אהרן ליפמאן","",1428490114,1,0,1,0
597,597,1,"אהרן סג\"ל דרעטניץ","",1428490114,1,0,1,0
598,598,1,"אהרן פרענקל","",1428490114,1,0,1,0
599,599,1,"אהרן צבי","",1428490114,1,0,1,0
600,600,1,"אהרן ריינא","",1428490114,1,0,1,0
601,601,1,"אהרן שטראסבורג","",1428490114,1,0,1,0
602,602,1,"אהרן שמעון בר\"מ","",1428490114,1,0,1,0
603,603,1,"אהרן שפיץ","",1428490114,1,0,1,0
604,604,1,"אופנהיים, מענדל","",1428490114,1,0,1,0
605,605,1,"אורי מורפורגי","",1428490114,1,0,1,0
606,606,1,"אורי פיבוש בן אריה ליב","",1428490114,1,0,1,0
607,607,1,"אי' ברונשטיין","",1428490114,1,0,1,0
608,608,1,"אי' לעוו האפמאן","",1428490114,1,0,1,0
609,609,1,"איגר, מאיר","",1428490114,1,0,1,0
610,610,1,"איזאק בעער","",1428490114,1,0,1,0
611,611,1,"איזאק ווערטהיימער","",1428490114,1,0,1,0
612,612,1,"איזאק יאנאס","",1428490114,1,0,1,0
613,613,1,"איזאק עסטרייכער","",1428490114,1,0,1,0
614,614,1,"איזאק פראנקענשטיין","",1428490114,1,0,1,0
615,615,1,"איזאק פרייאזאך","",1428490114,1,0,1,0
616,616,1,"איזק העלפט","",1428490114,1,0,1,0
617,617,1,"איזראעל צאפפערט","",1428490114,1,0,1,0
618,618,1,"איזראעל קעניגסבערגער","",1428490114,1,0,1,0
619,619,1,"אייזאק האצפעלד","",1428490114,1,0,1,0
620,620,1,"אייזק בר\"נ","",1428490114,1,0,1,0
621,621,1,"אייזק בר\"נ ה\"ש","",1428490114,1,0,1,0
622,622,1,"אייזק דעסויא","",1428490114,1,0,1,0
623,623,1,"אייזק דעסויא","",1428490114,1,0,1,0
624,624,1,"אייזק ה\"ש","",1428490114,1,0,1,0
625,625,1,"אייזק זאקסעל","",1428490114,1,0,1,0
626,626,1,"אייזק כהנא פיוואני","",1428490114,1,0,1,0
627,627,1,"אייזק מרדכי איידלין","",1428490114,1,0,1,0
628,628,1,"אייזק פאצדאם","",1428490114,1,0,1,0
629,629,1,"אייזק צהנא פיוואני","",1428490114,1,0,1,0
630,630,1,"איסר בנה' סיני כ\"ץ מק\"ק זאלשיץ","",1428490114,1,0,1,0
631,631,1,"איסר ה\"ב","",1428490114,1,0,1,0
632,632,1,"איסר קאטבוס","",1428490114,1,0,1,0
633,633,1,"איסר קאטנוס","",1428490114,1,0,1,0
634,634,1,"איסרל, ישראל","",1428490114,1,0,1,0
635,635,1,"איסרלי איגלהיימר","",1428490114,1,0,1,0
636,636,1,"איסרלי היילברונר, פ\"ומ","",1428490114,1,0,1,0
637,637,1,"איצק  צילך בק\"ב","",1428490114,1,0,1,0
638,638,1,"איצק אולמאן","",1428490114,1,0,1,0
639,639,1,"איצק בן משה שלעזינגער","",1428490114,1,0,1,0
640,640,1,"איצק בן שמשון ווערטהיים","",1428490114,1,0,1,0
641,641,1,"איצק בר\"י ווערטהיימר","",1428490114,1,0,1,0
642,642,1,"איצק בר\"ל זאקס","",1428490114,1,0,1,0
643,643,1,"איצק בר\"מ ווערטהיימר","",1428490114,1,0,1,0
644,644,1,"איצק העלפט","",1428490114,1,0,1,0
645,645,1,"איצק העסי","",1428490114,1,0,1,0
646,646,1,"איצק לאפפע","",1428490114,1,0,1,0
647,647,1,"איצק ליב סג\"ל","",1428490114,1,0,1,0
648,648,1,"איצק ניימעדל","",1428490114,1,0,1,0
649,649,1,"איצק סאבאטקא","",1428490114,1,0,1,0
650,650,1,"איצק עלקש","",1428490114,1,0,1,0
651,651,1,"איצק פ\"ד","",1428490114,1,0,1,0
652,652,1,"איצק פליס","",1428490114,1,0,1,0
653,653,1,"איצק ראוויטש","",1428490114,1,0,1,0
654,654,1,"אלחנן ברי\"ל","",1428490114,1,0,1,0
655,655,1,"אלי לעוורדן","",1428490114,1,0,1,0
656,656,1,"אלי פ\"ל","",1428490114,1,0,1,0
657,657,1,"אלי'","",1428490114,1,0,1,0
658,658,1,"אלי' אורשל","",1428490114,1,0,1,0
659,659,1,"אלי' ב\"ר דניאל יפה","",1428490114,1,0,1,0
660,660,1,"אלי' במהר\"ר מן","",1428490114,1,0,1,0
661,661,1,"אלי' בן יוסף ז\"ל אב\"ד דק\"ק קעמפנא","",1428490114,1,0,1,0
662,662,1,"אלי' ברי\"ץ פרידבערג","",1428490114,1,0,1,0
663,663,1,"אלי' העכים (העכים, אליהו)","",1428490114,1,0,1,0
664,664,1,"אלי' ווערטהיים","",1428490114,1,0,1,0
665,665,1,"אלי' חיות","",1428490114,1,0,1,0
666,666,1,"אלי' טארנער","",1428490114,1,0,1,0
667,667,1,"אלי' טורלוך","",1428490114,1,0,1,0
668,668,1,"אלי' לוי","",1428490114,1,0,1,0
669,669,1,"אלי' מ\"ב בפ\"פ דאדר","",1428490114,1,0,1,0
670,670,1,"אלי' מפוזנא","",1428490114,1,0,1,0
671,671,1,"אלי' מפוזנא (הצעיר)","",1428490114,1,0,1,0
672,672,1,"אלי' רויזכין","",1428490114,1,0,1,0
673,673,1,"אליהו בן רפאל שלמה, הלוי","",1428490114,1,0,1,0
674,674,1,"אליהו בר\"מ","",1428490114,1,0,1,0
675,675,1,"אליהו מורפורגו","",1428490114,1,0,1,0
676,676,1,"אליעזר בהרב ה\"ג מה\"ר\"א","",1428490114,1,0,1,0
677,677,1,"אליעזר בן יצחק","",1428490114,1,0,1,0
678,678,1,"אליעזר בן שמואל זנוויל ברוק","",1428490114,1,0,1,0
679,679,1,"אליעזר פלעקלס","",1428490114,1,0,1,0
680,680,1,"אלכסנדר","",1428490114,1,0,1,0
681,681,1,"אלכסנדר זיסל הלוי","",1428490114,1,0,1,0
682,682,1,"אלכסנדר סענדר מרגלית","",1428490114,1,0,1,0
683,683,1,"אלעזר בער פורכהיים","",1428490114,1,0,1,0
684,684,1,"אלעזר פלעקלש","",1428490114,1,0,1,0
685,685,1,"אלעזר קאליר","",1428490114,1,0,1,0
686,686,1,"אלעזר קאליר","",1428490114,1,0,1,0
687,687,1,"אלקנה מאיר בן מהו' בצלאל","",1428490114,1,0,1,0
688,688,1,"אמסאן היימאן","",1428490114,1,0,1,0
689,689,1,"אמרספורט, בנימין","",1428490114,1,0,1,0
690,690,1,"אנונימי","",1428490114,1,0,1,0
691,691,1,"אנריאיטה בת דניאל יפה","",1428490114,1,0,1,0
692,692,1,"אנשיל ב\"ר יוסף ליב נייאבורג","",1428490114,1,0,1,0
693,693,1,"אנשיל גונציהויזען","",1428490114,1,0,1,0
694,694,1,"אנשיל עשווא","",1428490114,1,0,1,0
695,695,1,"אנשל לוי","",1428490114,1,0,1,0
696,696,1,"אעבל פ\"ד","",1428490114,1,0,1,0
697,697,1,"אפרים בר\"פ","",1428490114,1,0,1,0
698,698,1,"אפרים ברי\"ל","",1428490114,1,0,1,0
699,699,1,"אפרים מדעסא","",1428490114,1,0,1,0
700,700,1,"אפרים פישל","",1428490114,1,0,1,0
701,701,1,"אראן פאלאק","",1428490114,1,0,1,0
702,702,1,"אראן פריעדלענדער","",1428490114,1,0,1,0
703,703,1,"ארהן בער קוטן פלון","",1428490114,1,0,1,0
704,704,1,"ארי' ליב","",1428490114,1,0,1,0
705,705,1,"ארי' ליב","",1428490114,1,0,1,0
706,706,1,"ארי' ליב ברעסלא","",1428490114,1,0,1,0
707,707,1,"אריה ליב","",1428490114,1,0,1,0
708,708,1,"אריה ליב","",1428490114,1,0,1,0
709,709,1,"אריה ליב","",1428490114,1,0,1,0
710,710,1,"אריה ליבש","",1428490114,1,0,1,0
711,711,1,"ארנאלד געץ","",1428490114,1,0,1,0
712,712,1,"ארנאלד ענגעל","",1428490114,1,0,1,0
713,713,1,"ארענסוואלד, ראובן","",1428490114,1,0,1,0
714,714,1,"ארענשטיין, נתן","",1428490114,1,0,1,0
715,715,1,"אשור","",1428490114,1,0,1,0
716,716,1,"אשר אנשיל שאטלענדר","",1428490114,1,0,1,0
717,717,1,"אשר בר\"א אמבפארט","",1428490114,1,0,1,0
718,718,1,"אשר שעניפליס","",1428490114,1,0,1,0
719,719,1,"באהן, אהרון","",1428490114,1,0,1,0
720,720,1,"באמבארג, משה","",1428490114,1,0,1,0
721,721,1,"בארוך ראטה","",1428490114,1,0,1,0
722,722,1,"בובס פליט","",1428490114,1,0,1,0
723,723,1,"בונם בר\"ד פ\"ל","",1428490114,1,0,1,0
724,724,1,"בונם בר\"ד פ\"ל","",1428490114,1,0,1,0
725,725,1,"בונם ברא\"ד","",1428490114,1,0,1,0
726,726,1,"בונם קוילא","",1428490114,1,0,1,0
727,727,1,"בוקי, אליהו","",1428490114,1,0,1,0
728,728,1,"בוקי, אליהו","",1428490114,1,0,1,0
