nid,vid,"type","language","title",uid,status,created,changed,comment,promote,sticky,tnid,translate
288,288,"person","und","Kaulla, Salman",1,1,1428490114,1428490114,0,1,0,0,0
289,289,"person","und","Kaulla, Salomon Hirsch",1,1,1428490114,1428490114,0,1,0,0,0
290,290,"person","und","Kaulla, Wolf",1,1,1428490114,1428490114,0,1,0,0,0
291,291,"person","und","Kaulla, Wolf",1,1,1428490114,1428490114,0,1,0,0,0
292,292,"person","und","Kausch, Johann Joseph",1,1,1428490114,1428490114,0,1,0,0,0
293,293,"person","und","Kerner, Moshe - קרנר, משה בן אליעזר",1,1,1428490114,1428490114,0,1,0,0,0
294,294,"person","und","Keyserling, Heinrich Christian (Reichsgraf)",1,1,1428490114,1428490114,0,1,0,0,0
295,295,"person","und","Klatzki, Simon",1,1,1428490114,1428490114,0,1,0,0,0
296,296,"person","und","Kleist-Keyserling (Baron), Louis",1,1,1428490114,1428490114,0,1,0,0,0
297,297,"person","und","Kohen Piwana, Josephi - פיבני, יוסף בן איזק, כהנא",1,1,1428490114,1428490114,0,1,0,0,0
298,298,"person","und","Kohn, Salomon - כהן, משלם זלמן בן שלמה",1,1,1428490114,1428490114,0,1,0,0,0
299,299,"person","und","Konsistorium der Israeliten",1,1,1428490114,1428490114,0,1,0,0,0
300,300,"person","und","Koppel, Moses",1,1,1428490114,1428490114,0,1,0,0,0
301,301,"person","und","Korff (Graf), von",1,1,1428490114,1428490114,0,1,0,0,0
302,302,"person","und","Krause",1,1,1428490114,1428490114,0,1,0,0,0
303,303,"person","und","Kuh, Ephraim Moses - קוה, אפרים",1,1,1428490114,1428490114,0,1,0,0,0
304,304,"person","und","Lachmann (Dr.)",1,1,1428490114,1428490114,0,1,0,0,0
305,305,"person","und","Landau, Israel - לנדא, ישראל",1,1,1428490114,1428490114,0,1,0,0,0
306,306,"person","und","Landau, Moses Israel",1,1,1428490114,1428490114,0,1,0,0,0
307,307,"person","und","Lax, Salomon - לקס, שלמה",1,1,1428490114,1428490114,0,1,0,0,0
308,308,"person","und","Lehmann Haas",1,1,1428490114,1428490114,0,1,0,0,0
309,309,"person","und","Lemans, Moses - למנס, משה",1,1,1428490114,1428490114,0,1,0,0,0
310,310,"person","und","Leo, Hartog - לאו, הרטוג",1,1,1428490114,1428490114,0,1,0,0,0
311,311,"person","und","Leopold Friedrrich Franz (Fürst)",1,1,1428490114,1428490114,0,1,0,0,0
312,312,"person","und","Leopold II",1,1,1428490114,1428490114,0,1,0,0,0
313,313,"person","und","Leopoldo Herz",1,1,1428490114,1428490114,0,1,0,0,0
314,314,"person","und","Lepoc, Jonas",1,1,1428490114,1428490114,0,1,0,0,0
315,315,"person","und","Lesczinski, Elasar - לשצ'ינסקי, אלעזר",1,1,1428490114,1428490114,0,1,0,0,0
316,316,"person","und","Levi, Avigdor - לוי, אביגדור",1,1,1428490114,1428490114,0,1,0,0,0
317,317,"person","und","Levi, Hannover Raphael - לוי, רפאל מהנובר",1,1,1428490114,1428490114,0,1,0,0,0
318,318,"person","und","Levi, Joseph Jasmann ben Joel - לוי, יוסף יוסמן בן יואל",1,1,1428490114,1428490114,0,1,0,0,0
319,319,"person","und","Levi, Moses",1,1,1428490114,1428490114,0,1,0,0,0
320,320,"person","und","Levin Magnus",1,1,1428490114,1428490114,0,1,0,0,0
321,321,"person","und","Levin Salomon",1,1,1428490114,1428490114,0,1,0,0,0
322,322,"person","und","Levin, Menachem Mendel - לפין, מנחם מנדל",1,1,1428490114,1428490114,0,1,0,0,0
323,323,"person","und","Levison, George (Mordechai Gumpel Schnaber) - שנאבר-לויזון, גומפל מרדכי",1,1,1428490114,1428490114,0,1,0,0,0
324,324,"person","und","Levy (Ältester der israelitischen Gemeinde)",1,1,1428490114,1428490114,0,1,0,0,0
325,325,"person","und","Levy, Elie - אליהו חלפן",1,1,1428490114,1428490114,0,1,0,0,0
326,326,"person","und","Levy, Moses Salomon",1,1,1428490114,1428490114,0,1,0,0,0
327,327,"person","und","Levy, Samuel Isaak",1,1,1428490114,1428490114,0,1,0,0,0
328,328,"person","und","Levy, Samuel Salomon",1,1,1428490114,1428490114,0,1,0,0,0
329,329,"person","und","Levy, Sara",1,1,1428490114,1428490114,0,1,0,0,0
330,330,"person","und","Levysohn, Hartog",1,1,1428490114,1428490114,0,1,0,0,0
331,331,"person","und","Liebmann, Aaron",1,1,1428490114,1428490114,0,1,0,0,0
332,332,"person","und","Lindau, Baruch",1,1,1428490114,1428490114,0,1,0,0,0
333,333,"person","und","Lindau, Baruch ben Jehuda Löb",1,1,1428490114,1428490114,0,1,0,0,0
334,334,"person","und","Lipmann, Nathan",1,1,1428490114,1428490114,0,1,0,0,0
335,335,"person","und","Löb Hamm",1,1,1428490114,1428490114,0,1,0,0,0
336,336,"person","und","Lobethal, Avigdor",1,1,1428490114,1428490114,0,1,0,0,0
337,337,"person","und","Löser, Wolff",1,1,1428490114,1428490114,0,1,0,0,0
338,338,"person","und","Löwe, Joel",1,1,1428490114,1428490114,0,1,0,0,0
339,339,"person","und","Löwe, Joel - ברי\"ל, יואל",1,1,1428490114,1428490114,0,1,0,0,0
340,340,"person","und","Lowe, Johann Michael Siegfried",1,1,1428490114,1428490114,0,1,0,0,0
341,341,"person","und","Löwenstamm, Chaim ben Arije Löb - לוונשטם, חיים בן אריה ליב",1,1,1428490114,1428490114,0,1,0,0,0
342,342,"person","und","Löwenstamm, Jaacov Moses - לוונשטם, יעקב משה",1,1,1428490114,1428490114,0,1,0,0,0
343,343,"person","und","Löwenstein, N. J.",1,1,1428490114,1428490114,0,1,0,0,0
344,344,"person","und","Löwysohn, Salomon - לוויזון, שלמה",1,1,1428490114,1428490114,0,1,0,0,0
345,345,"person","und","Lübeschütz",1,1,1428490114,1428490114,0,1,0,0,0
346,346,"person","und","Lüpschütz, Selig",1,1,1428490114,1428490114,0,1,0,0,0
347,347,"person","und","Luzzatto, Ephraim - לוצטו, אפרים",1,1,1428490114,1428490114,0,1,0,0,0
348,348,"person","und","Maimon, Salomon - מימון, שלמה",1,1,1428490114,1428490114,0,1,0,0,0
349,349,"person","und","Marcus (Ilfeld), Hartog (Hirsch) - מרקוס, צבי הירש בן מרדכי",1,1,1428490114,1428490114,0,1,0,0,0
350,350,"person","und","Marcus Isaak",1,1,1428490114,1428490114,0,1,0,0,0
351,351,"person","und","Marcus Salomon Levin",1,1,1428490114,1428490114,0,1,0,0,0
352,352,"person","und","Marcus, Benedikt",1,1,1428490114,1428490114,0,1,0,0,0
353,353,"person","und","Marcus, Tobias",1,1,1428490114,1428490114,0,1,0,0,0
354,354,"person","und","Marcuse, Marcus",1,1,1428490114,1428490114,0,1,0,0,0
355,355,"person","und","Marcuse, Moses - מרקוזי, משה",1,1,1428490114,1428490114,0,1,0,0,0
356,356,"person","und","Marks, J.",1,1,1428490114,1428490114,0,1,0,0,0
357,357,"person","und","Marx (Dr.)",1,1,1428490114,1428490114,0,1,0,0,0
358,358,"person","und","Matthieu, Levi",1,1,1428490114,1428490114,0,1,0,0,0
359,359,"person","und","Meldola, Abraham - מילדולה, אברהם",1,1,1428490114,1428490114,0,1,0,0,0
360,360,"person","und","Mendel Samuel",1,1,1428490114,1428490114,0,1,0,0,0
361,361,"person","und","Mendel, Joachim",1,1,1428490114,1428490114,0,1,0,0,0
362,362,"person","und","Mendelsohn, Moses - מנדלסון (פרנקפורט), משה",1,1,1428490114,1428490114,0,1,0,0,0
363,363,"person","und","Mendelssohn, Joseph",1,1,1428490114,1428490114,0,1,0,0,0
364,364,"person","und","Mendelssohn, Moses",1,1,1428490114,1428490114,0,1,0,0,0
365,365,"person","und","Meyer Bernhard",1,1,1428490114,1428490114,0,1,0,0,0
366,366,"person","und","Meyer Gabriel",1,1,1428490114,1428490114,0,1,0,0,0
367,367,"person","und","Meyer Joseph",1,1,1428490114,1428490114,0,1,0,0,0
368,368,"person","und","Meyer Magnus",1,1,1428490114,1428490114,0,1,0,0,0
369,369,"person","und","Meyer, Salomon Abraham",1,1,1428490114,1428490114,0,1,0,0,0
370,370,"person","und","Milliaud, Moïse - מיליו, משה",1,1,1428490114,1428490114,0,1,0,0,0
371,371,"person","und","Moritz, Karl Philipp - מוריץ, קרל פיליף",1,1,1428490114,1428490114,0,1,0,0,0
372,372,"person","und","Moses Fürst",1,1,1428490114,1428490114,0,1,0,0,0
373,373,"person","und","Moses Levin",1,1,1428490114,1428490114,0,1,0,0,0
374,374,"person","und","Moses von Gottfried Jakob Schaller - שלר, משה גוטפריד יעקב",1,1,1428490114,1428490114,0,1,0,0,0
375,375,"person","und","Moses, Jacob",1,1,1428490114,1428490114,0,1,0,0,0
376,376,"person","und","Moses, Jacob",1,1,1428490114,1428490114,0,1,0,0,0
377,377,"person","und","Müller",1,1,1428490114,1428490114,0,1,0,0,0
378,378,"person","und","Museum des Herrn Werkmeister",1,1,1428490114,1428490114,0,1,0,0,0
379,379,"person","und","Nachod, Naftali",1,1,1428490114,1428490114,0,1,0,0,0
380,380,"person","und","Neumann, Israel Moses - נוימן, ישראל משה",1,1,1428490114,1428490114,0,1,0,0,0
381,381,"person","und","Neumann, Israel Moses (Inspektor und Oberlehrer)",1,1,1428490114,1428490114,0,1,0,0,0
382,382,"person","und","Neumann, Moses Samuel - נוימן, משה שמואל",1,1,1428490114,1428490114,0,1,0,0,0
383,383,"person","und","Obernick, Meir",1,1,1428490114,1428490114,0,1,0,0,0
384,384,"person","und","Obernick, Meir - אוברניק, מאיר",1,1,1428490114,1428490114,0,1,0,0,0
385,385,"person","und","Oppenheim, Isaac",1,1,1428490114,1428490114,0,1,0,0,0
386,386,"person","und","Oppenheim, Madame W. J.",1,1,1428490114,1428490114,0,1,0,0,0
387,387,"person","und","Oppenheim, Mendel",1,1,1428490114,1428490114,0,1,0,0,0
388,388,"person","und","Oppenheim, Sigmund",1,1,1428490114,1428490114,0,1,0,0,0
389,389,"person","und","Oppenheim, Simon ben David - אופנהים, שמעון בן דוד",1,1,1428490114,1428490114,0,1,0,0,0
390,390,"person","und","Oppenheim, Veronika (Frumet)",1,1,1428490114,1428490114,0,1,0,0,0
391,391,"person","und","Ottensosser, David - אוטנזוסר, דוד",1,1,1428490114,1428490114,0,1,0,0,0
392,392,"person","und","Ottensosser, Wolf",1,1,1428490114,1428490114,0,1,0,0,0
393,393,"person","und","Öttinger, Moses",1,1,1428490114,1428490114,0,1,0,0,0
394,394,"person","und","Oven, Abraham van - אובן, אברהם",1,1,1428490114,1428490114,0,1,0,0,0
395,395,"person","und","Pappenheimer, Salomon Seligmann - פאפנהיים, שלמה",1,1,1428490114,1428490114,0,1,0,0,0
396,396,"person","und","Pereire, Jacob Rodrigues",1,1,1428490114,1428490114,0,1,0,0,0
397,397,"person","und","Pfeifer",1,1,1428490114,1428490114,0,1,0,0,0
398,398,"person","und","Philippson, Moses - פיליפסון, משה",1,1,1428490114,1428490114,0,1,0,0,0
399,399,"person","und","Philipson, Moses - פיליפסון, משה",1,1,1428490114,1428490114,0,1,0,0,0
400,400,"person","und","Pieck",1,1,1428490114,1428490114,0,1,0,0,0
401,401,"person","und","Polonus (Dr.)",1,1,1428490114,1428490114,0,1,0,0,0
402,402,"person","und","Poper, M. - פופר, מרדכי",1,1,1428490114,1428490114,0,1,0,0,0
403,403,"person","und","Prekuln, Salomon",1,1,1428490114,1428490114,0,1,0,0,0
404,404,"person","und","Ramler, Karl Wilhelm",1,1,1428490114,1428490114,0,1,0,0,0
405,405,"person","und","Rawitz",1,1,1428490114,1428490114,0,1,0,0,0
406,406,"person","und","Redaktion der \"Sulamith\"",1,1,1428490114,1428490114,0,1,0,0,0
407,407,"person","und","Reiß, B.",1,1,1428490114,1428490114,0,1,0,0,0
408,408,"person","und","Reuben ben Abraham Levi - ראובן בן אברהם לוי",1,1,1428490114,1428490114,0,1,0,0,0
409,409,"person","und","Riess, Nathan",1,1,1428490114,1428490114,0,1,0,0,0
410,410,"person","und","Riess, Nathan - ריז, נתן",1,1,1428490114,1428490114,0,1,0,0,0
411,411,"person","und","Rochnove, Josel",1,1,1428490114,1428490114,0,1,0,0,0
412,412,"person","und","Rodrigues-Moreira, Jacob",1,1,1428490114,1428490114,0,1,0,0,0
413,413,"person","und","Romanelli, Samuel - רומנלי, שמואל",1,1,1428490114,1428490114,0,1,0,0,0
414,414,"person","und","Salomon Marcus",1,1,1428490114,1428490114,0,1,0,0,0
415,415,"person","und","Salomon Marcus Schiller-Szinessy",1,1,1428490114,1428490114,0,1,0,0,0
416,416,"person","und","Salomon, E.",1,1,1428490114,1428490114,0,1,0,0,0
417,417,"person","und","Salomon, Gotthold - סלומון, גוטהולד",1,1,1428490114,1428490114,0,1,0,0,0
418,418,"person","und","Samocz, Israel - זמושץ, ישראל",1,1,1428490114,1428490114,0,1,0,0,0
419,419,"person","und","Samuel Levin Isaac",1,1,1428490114,1428490114,0,1,0,0,0
420,420,"person","und","Samuel Salomon",1,1,1428490114,1428490114,0,1,0,0,0
421,421,"person","und","Sandersleben, Mosse Levi - סנדרסלבן, משה לוי",1,1,1428490114,1428490114,0,1,0,0,0
422,422,"person","und","Satanow, Isaak",1,1,1428490114,1428490114,0,1,0,0,0
423,423,"person","und","Satanow, Isaak - סטנוב, יצחק",1,1,1428490114,1428490114,0,1,0,0,0
424,424,"person","und","Satanow, Isaak - סטנוב, יצחק",1,1,1428490114,1428490114,0,1,0,0,0
425,425,"person","und","Schack, Chaim ben Mosche - שק, חיים בן משה",1,1,1428490114,1428490114,0,1,0,0,0
426,426,"person","und","Schaller, Geoffroy-Jacoues",1,1,1428490114,1428490114,0,1,0,0,0
427,427,"person","und","Schiff, Isaak Benedix - שיף, בנדיט איצק",1,1,1428490114,1428490114,0,1,0,0,0
428,428,"person","und","Schlesinger, Liebermann",1,1,1428490114,1428490114,0,1,0,0,0
429,429,"person","und","Schlesinger, Liebermann Marcus",1,1,1428490114,1428490114,0,1,0,0,0
430,430,"person","und","Schönemann, Salomo - שינמן, שלמה",1,1,1428490114,1428490114,0,1,0,0,0
431,431,"person","und","Schott, Benedict",1,1,1428490114,1428490114,0,1,0,0,0
432,432,"person","und","Schottländer, Aron",1,1,1428490114,1428490114,0,1,0,0,0
433,433,"person","und","Schottländer, Benedikt - שוטלנדר, בנדיקט",1,1,1428490114,1428490114,0,1,0,0,0
434,434,"person","und","Schulman, Naftali Hirtz - שולמן, נפתלי הרץ",1,1,1428490114,1428490114,0,1,0,0,0
435,435,"person","und","Schulz, Johann (Hofprediger)",1,1,1428490114,1428490114,0,1,0,0,0
436,436,"person","und","Schuster, Getz",1,1,1428490114,1428490114,0,1,0,0,0
437,437,"person","und","Schuster, Levin",1,1,1428490114,1428490114,0,1,0,0,0
438,438,"person","und","Schwab, Abraham ben Menachem Mendel - שוואב, אברהם בן מנחם מנדל",1,1,1428490114,1428490114,0,1,0,0,0
439,439,"person","und","Schwabacher, Heimann - שובכר, חיים צבי",1,1,1428490114,1428490114,0,1,0,0,0
440,440,"person","und","Seeger",1,1,1428490114,1428490114,0,1,0,0,0
441,441,"person","und","Seligmann, Jeannette",1,1,1428490114,1428490114,0,1,0,0,0
442,442,"person","und","Seligmann, Wulff",1,1,1428490114,1428490114,0,1,0,0,0
443,443,"person","und","Sichel, Lemmlen",1,1,1428490114,1428490114,0,1,0,0,0
444,444,"person","und","Silberstein, Philip",1,1,1428490114,1428490114,0,1,0,0,0
445,445,"person","und","Simon",1,1,1428490114,1428490114,0,1,0,0,0
446,446,"person","und","Simon Joseph",1,1,1428490114,1428490114,0,1,0,0,0
447,447,"person","und","Simon, Mendel",1,1,1428490114,1428490114,0,1,0,0,0
448,448,"person","und","Soldin, Jakob - זולדין, אליקים איסרל",1,1,1428490114,1428490114,0,1,0,0,0
449,449,"person","und","Somerhausen, Hirsch (Hartog) - זומרהאוזן, הירש",1,1,1428490114,1428490114,0,1,0,0,0
450,450,"person","und","Sommershausen (Direktor der Erziehungsanstalt)",1,1,1428490114,1428490114,0,1,0,0,0
451,451,"person","und","Soußmann",1,1,1428490114,1428490114,0,1,0,0,0
452,452,"person","und","Spalding",1,1,1428490114,1428490114,0,1,0,0,0
453,453,"person","und","Spalding - שפלדינג",1,1,1428490114,1428490114,0,1,0,0,0
454,454,"person","und","Spira, Salomon",1,1,1428490114,1428490114,0,1,0,0,0
455,455,"person","und","Stanislaus II. Poniatowski (König von Polen)",1,1,1428490114,1428490114,0,1,0,0,0
456,456,"person","und","Susmann, Meier",1,1,1428490114,1428490114,0,1,0,0,0
457,457,"person","und","Tama, Mordechay",1,1,1428490114,1428490114,0,1,0,0,0
458,458,"person","und","Troplowitz, Joseph Ephrati - האפרתי, יוסף מטראפלוויץ",1,1,1428490114,1428490114,0,1,0,0,0
459,459,"person","und","Ulmann, Naphtalie Herz - אולמן, נפתלי הרץ",1,1,1428490114,1428490114,0,1,0,0,0
460,460,"person","und","Urjas, Nathan",1,1,1428490114,1428490114,0,1,0,0,0
461,461,"person","und","Valabregue, Israel-Bernard de - ואלאברג, ישראל ברנאר דה",1,1,1428490114,1428490114,0,1,0,0,0
462,462,"person","und","Vanoven, Joshua - ונאובן, יהושע",1,1,1428490114,1428490114,0,1,0,0,0
463,463,"person","und","Veitel, David Ephraim",1,1,1428490114,1428490114,0,1,0,0,0
464,464,"person","und","Venture, Mardochée - ונטורה, מרדכי",1,1,1428490114,1428490114,0,1,0,0,0
465,465,"person","und","Waisenhaus in Berlin und Halle",1,1,1428490114,1428490114,0,1,0,0,0
466,466,"person","und","Wallach, David",1,1,1428490114,1428490114,0,1,0,0,0
467,467,"person","und","Wallach, Demoiselle",1,1,1428490114,1428490114,0,1,0,0,0
468,468,"person","und","Wallach, Madame",1,1,1428490114,1428490114,0,1,0,0,0
469,469,"person","und","Wallenrodtsche Bibliothek",1,1,1428490114,1428490114,0,1,0,0,0
470,470,"person","und","Waltsch, Shimeon - ולטש, שמעון",1,1,1428490114,1428490114,0,1,0,0,0
471,471,"person","und","Wappler, Christian Friedrich (Buchhändler)",1,1,1428490114,1428490114,0,1,0,0,0
472,472,"person","und","Warburg, Aron Levin",1,1,1428490114,1428490114,0,1,0,0,0
473,473,"person","und","Warburg, Meyer",1,1,1428490114,1428490114,0,1,0,0,0
474,474,"person","und","Weil, Abraham (Oberrabbiner)",1,1,1428490114,1428490114,0,1,0,0,0
475,475,"person","und","Wertheim, Charlotte",1,1,1428490114,1428490114,0,1,0,0,0
476,476,"person","und","Wertheimer, Samuel",1,1,1428490114,1428490114,0,1,0,0,0
477,477,"person","und","Wertheimstein, Hermann von (Edler von)",1,1,1428490114,1428490114,0,1,0,0,0
478,478,"person","und","Wertheimstein, Josef (Edler von Wertheimstein)",1,1,1428490114,1428490114,0,1,0,0,0
479,479,"person","und","Wertheimstein, Lazar (Edler von Wertheimstein)",1,1,1428490114,1428490114,0,1,0,0,0
480,480,"person","und","Wessely, Hartwig - וייזל, נפתלי הרץ",1,1,1428490114,1428490114,0,1,0,0,0
481,481,"person","und","Wessely, Joel",1,1,1428490114,1428490114,0,1,0,0,0
482,482,"person","und","Wetzlar, Gottschalck",1,1,1428490114,1428490114,0,1,0,0,0
483,483,"person","und","Wiener, Isaac",1,1,1428490114,1428490114,0,1,0,0,0
484,484,"person","und","Wilhelm, Wertheimstein (Edler von Wertheimstein)",1,1,1428490114,1428490114,0,1,0,0,0
485,485,"person","und","Winck, Wolff",1,1,1428490114,1428490114,0,1,0,0,0
486,486,"person","und","Wittersheim d. Ä.",1,1,1428490114,1428490114,0,1,0,0,0
487,487,"person","und","Wohl, Levi - וול, יהודה ליב בן צבי הירש",1,1,1428490114,1428490114,0,1,0,0,0
488,488,"person","und","Wolf, Elcan Isaac - וולף, אלקן יצחק",1,1,1428490114,1428490114,0,1,0,0,0
489,489,"person","und","Wolf, Joseph - וולף, יוסף",1,1,1428490114,1428490114,0,1,0,0,0
490,490,"person","und","Wolfsohn-Halle, Aron",1,1,1428490114,1428490114,0,1,0,0,0
491,491,"person","und","Wolfsohn-Halle, Aron - וולפסון, אהרון",1,1,1428490114,1428490114,0,1,0,0,0
492,492,"person","und","Worms, Ascher Anschel - וורמס, אנשיל",1,1,1428490114,1428490114,0,1,0,0,0
493,493,"person","und","Worms, Wolff",1,1,1428490114,1428490114,0,1,0,0,0
494,494,"person","und","Worms, Wolff - וורמס, וולף",1,1,1428490114,1428490114,0,1,0,0,0
495,495,"person","und","Wulff, Abraham",1,1,1428490114,1428490114,0,1,0,0,0
496,496,"person","und","Wulff, Heymann",1,1,1428490114,1428490114,0,1,0,0,0
497,497,"person","und","Wulff, Joseph",1,1,1428490114,1428490114,0,1,0,0,0
498,498,"person","und","Zacharias",1,1,1428490114,1428490114,0,1,0,0,0
499,499,"person","und","Zacharias, Moses",1,1,1428490114,1428490114,0,1,0,0,0
500,500,"person","und","Zacharias, Simon",1,1,1428490114,1428490114,0,1,0,0,0
501,501,"person","und","Zirndorffer, Isaac",1,1,1428490114,1428490114,0,1,0,0,0
502,502,"person","und","Zirndorffer, Isaac David - צירנדורף, איצק",1,1,1428490114,1428490114,0,1,0,0,0
503,503,"person","und","א' ליפפמאן",1,1,1428490114,1428490114,0,1,0,0,0
504,504,"person","und","אארי' ליבמן מהו' וואלף",1,1,1428490114,1428490114,0,1,0,0,0
505,505,"person","und","אב\"ד ור\"מ דק\"ק ל\"ב בנימין",1,1,1428490114,1428490114,0,1,0,0,0
