uuid,name,slug,best_qid,best_label,best_score,best_reasons,second_qid,second_label,second_score,action,all_candidates
2e3d1b6a-8421-4ea7-8a4f-3f0e29277ec4,Bruchsal,bruchsal,Q7059,Bruchsal,24,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_1,Q318279,Bruchsal,22,manual,"[{""qid"": ""Q7059"", ""label"": ""Bruchsal"", ""desc"": ""Stadt im Landkreis Karlsruhe (Deutschland)"", ""score"": 24}, {""qid"": ""Q318279"", ""label"": ""Bruchsal"", ""desc"": ""railway station in Bruchsal, Germany"", ""score"": 22}, {""qid"": ""Q1803101"", ""label"": ""Bruchsal"", ""desc"": ""district in Baden-Württemberg, Germany"", ""score"": 18}, {""qid"": ""Q12692036"", ""label"": ""Flugplatz Bruchsal"", ""desc"": ""Flugplatz in Deutschland"", ""score"": 15}, {""qid"": ""Q1804309"", ""label"": ""Bruchsal"", ""desc"": ""state electoral district of Germany"", ""score"": 11}, {""qid"": ""Q106066509"", ""label"": ""Bruchsaler"", ""desc"": ""family name"", ""score"": 2}]"
c49fcaa9-06b9-4986-9a56-17af3f5f001f,Brünn,brunn,Q14960,Brno,25,alias_exact|p31_settlement|coords_eu_il|country_CZ|has_sitelinks|search_rank_0,Q997055,Brünn,20,auto,"[{""qid"": ""Q14960"", ""label"": ""Brno"", ""desc"": ""city in the Czech Republic"", ""score"": 25}, {""qid"": ""Q997055"", ""label"": ""Brünn"", ""desc"": ""human settlement in Germany"", ""score"": 20}, {""qid"": ""Q43483"", ""label"": ""Brunnen"", ""desc"": ""Bauwerk zur Wassergewinnung"", ""score"": 12}, {""qid"": ""Q631272"", ""label"": ""Brünn"", ""desc"": ""municipality in Thuringia, Germany"", ""score"": 12}, {""qid"": ""Q61704417"", ""label"": ""Brünn"", ""desc"": ""שם משפחה (Brünn)"", ""score"": 11}, {""qid"": ""Q251101"", ""label"": ""Brunnthal"", ""desc"": ""municipality of Germany"", ""score"": 9}, {""qid"": ""Q525915"", ""label"": ""Brunnen"", ""desc"": ""municipality in the district of Neuburg-Schrobenhausen in Bavaria in Germany"", ""score"": 9}, {""qid"": ""Q37449696"", ""label"": ""Brunn"", ""desc"": ""שם משפחה (Brunn)"", ""score"": 7}, {""qid"": ""Q2663861"", ""label"": ""Brunner"", ""desc"": ""family name"", ""score"": 6}, {""qid"": ""Q483453"", ""label"": ""Zierbrunnen"", ""desc"": ""Brunnen, der Wasser in künstlerisch gestalteter Form ausstößt"", ""score"": 4}]"
0d9f371b-ce09-46da-9a05-224f36f522bf,Buda,buda,Q193478,Buda,22,name_exact|p31_settlement|coords_eu_il|country_HU|has_sitelinks|search_rank_2,Q1781,Budapest,21,manual,"[{""qid"": ""Q193478"", ""label"": ""Buda"", ""desc"": ""Stadtteil von Budapest"", ""score"": 22}, {""qid"": ""Q1781"", ""label"": ""Budapest"", ""desc"": ""capital and largest city of Hungary"", ""score"": 21}, {""qid"": ""Q14851334"", ""label"": ""Buda"", ""desc"": ""hamlet in Haren, Brussels, Belgium"", ""score"": 16}, {""qid"": ""Q8253342"", ""label"": ""Buda"", ""desc"": ""village in Râfov municipality, Prahova County, Romania"", ""score"": 16}, {""qid"": ""Q37450142"", ""label"": ""Buda"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q840886"", ""label"": ""Szépművészeti Múzeum"", ""desc"": ""Kunstmuseum in Budapest"", ""score"": 11}, {""qid"": ""Q379043"", ""label"": ""Buda"", ""desc"": ""עיר בארצות הברית"", ""score"": 7}, {""qid"": ""Q157817"", ""label"": ""908 Buda"", ""desc"": ""אסטרואיד"", ""score"": 6}]"
ec83fd01-b178-4f04-be3a-ef0b650d8f72,Cambridge,cambridge,Q350,קיימברידג',23,alias_exact|p31_settlement|coords_eu_il|country_GB|has_sitelinks|search_rank_1,Q49111,Cambridge,21,manual,"[{""qid"": ""Q350"", ""label"": ""קיימברידג'"", ""desc"": ""עיר באנגליה"", ""score"": 23}, {""qid"": ""Q49111"", ""label"": ""Cambridge"", ""desc"": ""city in Middlesex County, Massachusetts, United States of America"", ""score"": 21}, {""qid"": ""Q35794"", ""label"": ""University of Cambridge"", ""desc"": ""collegiate public research university in Cambridge, England, United Kingdom"", ""score"": 17}, {""qid"": ""Q30612390"", ""label"": ""Cambridgeshire"", ""desc"": ""historic county of England"", ""score"": 15}, {""qid"": ""Q21713103"", ""label"": ""Cambridge"", ""desc"": ""district in Cambridgeshire, England"", ""score"": 14}, {""qid"": ""Q1028279"", ""label"": ""Cambridge"", ""desc"": ""Stadt in der kanadischen Provinz Ontario"", ""score"": 11}, {""qid"": ""Q18509"", ""label"": ""קיימברידג' יונייטד"", ""desc"": ""קבוצת כדורגל מהממלכה המאוחדת"", ""score"": 8}, {""qid"": ""Q37059326"", ""label"": ""Cambridge"", ""desc"": ""family name"", ""score"": 7}]"
be0ea08b-055c-4469-bef3-483d31217d53,Celle,celle,Q3933,Celle,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q1351814,Celle-Lévescault,19,auto,"[{""qid"": ""Q3933"", ""label"": ""Celle"", ""desc"": ""city in Lower Saxony, Germany"", ""score"": 26}, {""qid"": ""Q1351814"", ""label"": ""Celle-Lévescault"", ""desc"": ""commune in Vienne, France"", ""score"": 19}, {""qid"": ""Q5919"", ""label"": ""מחוז צלה"", ""desc"": ""מחוז בגרמניה"", ""score"": 15}, {""qid"": ""Q1135560"", ""label"": ""Cellé"", ""desc"": ""commune in Loir-et-Cher, France"", ""score"": 14}, {""qid"": ""Q63759634"", ""label"": ""Celle"", ""desc"": ""Familienname"", ""score"": 13}, {""qid"": ""Q23065531"", ""label"": ""Bahnhof Celle"", ""desc"": ""Bahnhof in Niedersachsen"", ""score"": 11}, {""qid"": ""Q246552"", ""label"": ""La Celle"", ""desc"": ""commune in Cher, France"", ""score"": 11}, {""qid"": ""Q7868"", ""label"": ""Zelle"", ""desc"": ""kleinste lebende Einheit aller Organismen"", ""score"": 6}]"
4b87e66d-6354-4d84-bdc3-fd4fe9514a78,Commentator,commentator,Q1642960,pundit,16,alias_exact|has_sitelinks|search_rank_0,Q106313281,commentator,15,manual,"[{""qid"": ""Q1642960"", ""label"": ""pundit"", ""desc"": ""someone who offers their opinion via mass media"", ""score"": 16}, {""qid"": ""Q106313281"", ""label"": ""commentator"", ""desc"": ""person who writes a commentary to a text"", ""score"": 15}, {""qid"": ""Q121036869"", ""label"": ""Commentator"", ""desc"": """", ""score"": 11}, {""qid"": ""Q5152392"", ""label"": ""Commentator"", ""desc"": ""American race horse"", ""score"": 11}, {""qid"": ""Q22343421"", ""label"": ""Off-Sprecher"", ""desc"": ""Person die Filme (Dokumentation/ Reportage/ Magazin-Beitrag/ Industriefilm) sprachlich illustriert"", ""score"": 8}, {""qid"": ""Q100289796"", ""label"": ""The Commentator"", ""desc"": ""newspaper published in Coshocton, Ohio"", ""score"": 4}]"
e0796c1b-7cbb-498e-9aa7-6d3c0ea7e228,Copenhagen,copenhagen,Q1748,Copenhagen,26,name_exact|p31_settlement|coords_eu_il|country_DK|has_sitelinks|search_rank_0,Q504125,Copenhagen Municipality,19,auto,"[{""qid"": ""Q1748"", ""label"": ""Copenhagen"", ""desc"": ""capital and largest city of Denmark"", ""score"": 26}, {""qid"": ""Q504125"", ""label"": ""Copenhagen Municipality"", ""desc"": ""municipality in the Capital Region of Denmark"", ""score"": 19}, {""qid"": ""Q186285"", ""label"": ""University of Copenhagen"", ""desc"": ""public research university in Copenhagen, Denmark"", ""score"": 13}, {""qid"": ""Q36856691"", ""label"": ""Copenhagen"", ""desc"": ""family name"", ""score"": 11}, {""qid"": ""Q1164128"", ""label"": ""Copenhagen"", ""desc"": ""Kriegspferd von Arthur Wellesley, 1. Duke of Wellington"", ""score"": 9}, {""qid"": ""Q671384"", ""label"": ""Statens Museum for Kunst"", ""desc"": ""art museum in Copenhagen, Denmark"", ""score"": 9}, {""qid"": ""Q3459904"", ""label"": ""Copenhagen"", ""desc"": ""village in Lewis County, New York, United States"", ""score"": 7}, {""qid"": ""Q105767011"", ""label"": ""IMO 9396737"", ""desc"": ""tanker for chemicals and oil products"", ""score"": 6}]"
a59a153a-af5a-4f20-bb2b-0706fb30a15a,Damascus,damascus,Q3766,Damascus,26,name_exact|p31_settlement|coords_eu_il|country_SY|has_sitelinks|search_rank_0,Q122385723,Damascus,13,auto,"[{""qid"": ""Q3766"", ""label"": ""Damascus"", ""desc"": ""capital and largest city of Syria"", ""score"": 26}, {""qid"": ""Q122385723"", ""label"": ""Damascus"", ""desc"": ""2020 video game"", ""score"": 13}, {""qid"": ""Q754122"", ""label"": ""Damascus"", ""desc"": ""Census-designated place im US-Bundesstaat Maryland"", ""score"": 13}, {""qid"": ""Q232399"", ""label"": ""Rif Dimashq Governorate"", ""desc"": ""governorate in Syria"", ""score"": 13}, {""qid"": ""Q3934822"", ""label"": ""איילט דמשק"", ""desc"": ""איילט"", ""score"": 11}, {""qid"": ""Q3476539"", ""label"": ""Damascus"", ""desc"": ""Census-Designated Place in Clackamas County, Oregon, USA"", ""score"": 11}, {""qid"": ""Q1351317"", ""label"": ""Damascus University"", ""desc"": ""public university in Damascus, Syria"", ""score"": 9}, {""qid"": ""Q1374077"", ""label"": ""Damascus"", ""desc"": ""Ort im US-Bundesstaat Virginia"", ""score"": 7}, {""qid"": ""Q2199224"", ""label"": ""Damascus"", ""desc"": ""Ort im US-Bundesstaat Georgia"", ""score"": 7}]"
174ca665-9800-418d-987c-0cd274498efc,Danzig,danzig,Q1792,Gdańsk,25,alias_exact|p31_settlement|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q649175,Danzig,15,auto,"[{""qid"": ""Q1792"", ""label"": ""Gdańsk"", ""desc"": ""city and capital of the Pomeranian Voivodeship on the Baltic coast of northern Poland"", ""score"": 25}, {""qid"": ""Q649175"", ""label"": ""Danzig"", ""desc"": ""American heavy metal band"", ""score"": 15}, {""qid"": ""Q16869410"", ""label"": ""דנציג"", ""desc"": ""שם משפחה (Danzig)"", ""score"": 12}, {""qid"": ""Q1165303"", ""label"": ""Danzig"", ""desc"": ""1988 studio album by Danzig"", ""score"": 11}, {""qid"": ""Q1104509"", ""label"": ""Danzig"", ""desc"": ""race horse"", ""score"": 9}, {""qid"": ""Q15850652"", ""label"": ""Therapia"", ""desc"": ""former German passenger ship"", ""score"": 6}]"
060ddab2-accf-410a-9afb-0153889c257a,Dembitz,dembitz,Q947404,Dębica,21,alias_exact|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q5255120,Dembitzer,12,auto,"[{""qid"": ""Q947404"", ""label"": ""Dębica"", ""desc"": ""city and urban gmina of Poland"", ""score"": 21}, {""qid"": ""Q5255120"", ""label"": ""Dembitzer"", ""desc"": ""family name"", ""score"": 12}, {""qid"": ""Q103854378"", ""label"": ""Dembitz, Nanette (1912-1989), lawyer and judge"", ""desc"": ""encyclopedia article"", ""score"": 8}, {""qid"": ""Q106067712"", ""label"": ""Dembitzerová"", ""desc"": ""Familienname"", ""score"": 6}, {""qid"": ""Q103854374"", ""label"": ""Dembitz, Lewis Naphtali (1833-1907), attorney and activist in public affairs"", ""desc"": ""encyclopedia article"", ""score"": 4}, {""qid"": ""Q47515714"", ""label"": ""Dębica concentration camp"", ""desc"": """", ""score"": 2}]"
32fdba55-f3f3-4471-bfb4-1b132da18490,Den Haag,den-haag,Q36600,The Hague,25,alias_exact|p31_settlement|coords_eu_il|country_NL|has_sitelinks|search_rank_0,Q200704,Den Haag Centraal railway station,17,auto,"[{""qid"": ""Q36600"", ""label"": ""The Hague"", ""desc"": ""city and municipality in the Netherlands, seat of the Dutch government"", ""score"": 25}, {""qid"": ""Q200704"", ""label"": ""Den Haag Centraal railway station"", ""desc"": ""railway station in The Hague, the Netherlands"", ""score"": 17}, {""qid"": ""Q800657"", ""label"": ""Bahnhof Den Haag HS"", ""desc"": ""Bahnhof in Niederlande"", ""score"": 15}, {""qid"": ""Q134571958"", ""label"": ""Den Haag"", ""desc"": ""electoral district in the Netherlands (1850-1897)"", ""score"": 11}, {""qid"": ""Q1977940"", ""label"": ""Den Haag Staatsspoor"", ""desc"": ""Bahnhof in Niederlande"", ""score"": 11}, {""qid"": ""Q800656"", ""label"": ""Den Haag Laan van NOI railway station"", ""desc"": ""railway station in The Hague, the Netherlands"", ""score"": 9}, {""qid"": ""Q3018599"", ""label"": ""Den Haag Mariahoeve railway station"", ""desc"": ""railway station in The Hague, Netherlands"", ""score"": 9}, {""qid"": ""Q5256461"", ""label"": ""Den Haag"", ""desc"": ""2008 mystery-detective historical fiction novel written by the South Korean author Ho Soo Kim"", ""score"": 5}, {""qid"": ""Q127053134"", ""label"": ""DEN HAAG"", ""desc"": ""hymn tune"", ""score"": 5}]"
15a45558-10ca-4412-bb5c-b85fcff05819,Dessau,dessau,Q487070,Dessau,22,name_exact|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q3828,Dessau-Roßlau,21,manual,"[{""qid"": ""Q487070"", ""label"": ""Dessau"", ""desc"": ""city in Saxony-Anhalt, Germany; since 2007 district of Dessau-Roßlau"", ""score"": 22}, {""qid"": ""Q3828"", ""label"": ""Dessau-Roßlau"", ""desc"": ""city in Saxony-Anhalt, Germany"", ""score"": 21}, {""qid"": ""Q21450485"", ""label"": ""Dessau"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q1433565"", ""label"": ""Dessau airfield"", ""desc"": ""שדה תעופה בגרמניה"", ""score"": 15}, {""qid"": ""Q266559"", ""label"": ""Dessau Central Station"", ""desc"": ""railway station in Dessau-Roßlau, Germany"", ""score"": 11}, {""qid"": ""Q531894"", ""label"": ""Burggen"", ""desc"": ""Gemeinde und Dorf im Landkreis Weilheim-Schongau"", ""score"": 11}, {""qid"": ""Q1200899"", ""label"": ""Dessau"", ""desc"": ""עיירה בארצות הברית"", ""score"": 11}, {""qid"": ""Q717104"", ""label"": ""Dessau"", ""desc"": ""engineering-construction firm in Canada"", ""score"": 7}, {""qid"": ""Q21493356"", ""label"": ""Dessauer"", ""desc"": ""family name"", ""score"": 4}]"
f2078b51-2c95-4bb1-93a9-c1a8332f29be,Detmold,detmold,Q3922,Detmold,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q31951448,Detmold,16,auto,"[{""qid"": ""Q3922"", ""label"": ""Detmold"", ""desc"": ""city in North Rhine-Westphalia, Germany"", ""score"": 26}, {""qid"": ""Q31951448"", ""label"": ""Detmold"", ""desc"": ""Wikidata-Doublette ?"", ""score"": 16}, {""qid"": ""Q16869537"", ""label"": ""Detmold"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q800661"", ""label"": ""Bahnhof Detmold"", ""desc"": ""Bahnhof in Deutschland"", ""score"": 15}, {""qid"": ""Q7923"", ""label"": ""Detmold Government Region"", ""desc"": ""government region of North Rhine-Westphalia, Germany"", ""score"": 13}, {""qid"": ""Q6073526"", ""label"": ""TCG Kerempe"", ""desc"": """", ""score"": 12}, {""qid"": ""Q3885809"", ""label"": ""Detmold"", ""desc"": ""census-designated place in Allegany County, Maryland"", ""score"": 7}, {""qid"": ""Q106259128"", ""label"": ""Detmold"", ""desc"": ""Vorname"", ""score"": 5}]"
abcf1501-f095-48de-a78c-0a16e082ebf1,Dobromil,dobromil,Q16275545,Dobromil,17,name_exact|has_sitelinks|search_rank_0,Q268656,Dobromyl,17,manual,"[{""qid"": ""Q16275545"", ""label"": ""Dobromil"", ""desc"": ""male given name"", ""score"": 17}, {""qid"": ""Q268656"", ""label"": ""Dobromyl"", ""desc"": ""Stadt in der Ukraine"", ""score"": 17}, {""qid"": ""Q9208297"", ""label"": ""Dobromił"", ""desc"": ""male given name"", ""score"": 15}, {""qid"": ""Q5286800"", ""label"": ""Dobromil, Lower Silesian Voivodeship"", ""desc"": ""village in Lower Silesian, Poland"", ""score"": 13}, {""qid"": ""Q2000128"", ""label"": ""Dobromilice"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 9}, {""qid"": ""Q964064"", ""label"": ""Dobromiła"", ""desc"": ""female given name"", ""score"": 8}, {""qid"": ""Q11812741"", ""label"": ""Dobromila Vávrová"", ""desc"": ""Czech member of Czech National Council, politician and local politician (1932-2015)"", ""score"": 4}, {""qid"": ""Q114417734"", ""label"": ""Dobromila Baranska"", ""desc"": ""researcher"", ""score"": 2}]"
1c58dcc7-3745-478d-8c16-4c1255988aca,Dresden,dresden,Q1731,Dresden,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q704354,Dresden Hauptbahnhof,17,auto,"[{""qid"": ""Q1731"", ""label"": ""Dresden"", ""desc"": ""capital city of the Free State of Saxony in Germany"", ""score"": 26}, {""qid"": ""Q704354"", ""label"": ""Dresden Hauptbahnhof"", ""desc"": ""railway station in Dresden, Germany"", ""score"": 17}, {""qid"": ""Q206353"", ""label"": ""Dresden"", ""desc"": ""town in Tennessee, United States"", ""score"": 15}, {""qid"": ""Q653002"", ""label"": ""Staatliche Kunstsammlungen Dresden"", ""desc"": ""Verbund von 15 weltberühmten Museen in Dresden"", ""score"": 13}, {""qid"": ""Q158158"", ""label"": ""TU Dresden"", ""desc"": ""institute of higher education in the city of Dresden, Saxony, Germany, founded in 1828"", ""score"": 11}, {""qid"": ""Q1258446"", ""label"": ""Dresden"", ""desc"": ""Ort in Ontario, Kanada"", ""score"": 11}, {""qid"": ""Q4890"", ""label"": ""Gemäldegalerie Alte Meister"", ""desc"": ""art gallery in Dresden, Germany"", ""score"": 9}, {""qid"": ""Q37539174"", ""label"": ""Dresden"", ""desc"": ""שם משפחה (Dresden)"", ""score"": 7}, {""qid"": ""Q737444"", ""label"": ""Dresden"", ""desc"": ""עיר בארצות הברית"", ""score"": 7}]"
0805a017-7557-4c48-8420-7b0fbade04e9,Driesen,driesen,Q836961,Drezdenko,25,alias_exact|p31_settlement|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q37546831,Driesen,15,auto,"[{""qid"": ""Q836961"", ""label"": ""Drezdenko"", ""desc"": ""city of Poland"", ""score"": 25}, {""qid"": ""Q37546831"", ""label"": ""Driesen"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q27570809"", ""label"": ""Driesen, Georg Wilhelm von"", ""desc"": ""entry in the Allgemeine Deutsche Biographie"", ""score"": 10}, {""qid"": ""Q4168183"", ""label"": ""Driesen"", ""desc"": ""Adelsgeschlecht"", ""score"": 9}, {""qid"": ""Q1935465"", ""label"": ""Střížov"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 9}, {""qid"": ""Q1258919"", ""label"": ""Driesen"", ""desc"": ""דף פירושונים"", ""score"": 7}, {""qid"": ""Q37510075"", ""label"": ""Driesenga"", ""desc"": ""שם משפחה (Driesenga)"", ""score"": 6}, {""qid"": ""Q57748925"", ""label"": ""Driesener"", ""desc"": ""family name"", ""score"": 4}]"
d2432566-4e02-4436-baa2-3dd53634e86f,Drohobytsch,drohobytsch,Q158821,Drohobych,25,alias_exact|p31_settlement|coords_eu_il|country_UA|has_sitelinks|search_rank_0,Q2597158,Drohobych Raion,17,auto,"[{""qid"": ""Q158821"", ""label"": ""Drohobych"", ""desc"": ""city in Lviv Oblast in western Ukraine"", ""score"": 25}, {""qid"": ""Q2597158"", ""label"": ""Drohobych Raion"", ""desc"": ""raion in Lviv Oblast, Ukraine"", ""score"": 17}, {""qid"": ""Q11825582"", ""label"": ""Drohobytsch (Powiat)"", ""desc"": ""ehemalige Verwaltungseinheit (Powiat) in Polen"", ""score"": 10}]"
c6519d80-770a-4ae1-b1ba-04064fe08cfb,Dubno,dubno,Q932184,Dubno,22,name_exact|coords_eu_il|country_UA|has_sitelinks|search_rank_0,Q2482767,Dubno,20,manual,"[{""qid"": ""Q932184"", ""label"": ""Dubno"", ""desc"": ""town and administrative center of Dubenskyi District of Rivne Oblast in western Ukraine"", ""score"": 22}, {""qid"": ""Q2482767"", ""label"": ""Dubno"", ""desc"": ""village in Příbram District of Central Bohemian region"", ""score"": 20}, {""qid"": ""Q2992467"", ""label"": ""Dubno Raion"", ""desc"": ""raion in Rivne Oblast, Ukraine"", ""score"": 17}, {""qid"": ""Q541908"", ""label"": ""Dubno"", ""desc"": ""Gemeinde in der Slowakei"", ""score"": 16}, {""qid"": ""Q4169335"", ""label"": ""Dubno"", ""desc"": ""village in Rokytne Raion, Rivne Oblast, Ukraine"", ""score"": 16}, {""qid"": ""Q18407112"", ""label"": ""Dubno"", ""desc"": ""Weiler in Russland"", ""score"": 14}, {""qid"": ""Q20610673"", ""label"": ""Dubno"", ""desc"": ""Weiler in Belarus"", ""score"": 12}]"
7b032fc2-2e4b-4dcf-ae3b-af81e88b0e4c,Dyhernfurth,dyhernfurth,Q995429,Brzeg Dolny,25,alias_exact|p31_settlement|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q47515246,Dyhernfurth I concentration camp,15,auto,"[{""qid"": ""Q995429"", ""label"": ""Brzeg Dolny"", ""desc"": ""city of Poland"", ""score"": 25}, {""qid"": ""Q47515246"", ""label"": ""Dyhernfurth I concentration camp"", ""desc"": """", ""score"": 15}, {""qid"": ""Q47515626"", ""label"": ""Dyhernfurth II concentration camp"", ""desc"": """", ""score"": 13}, {""qid"": ""Q3716848"", ""label"": ""Dyhernfurth (sottocampo di Gross-Rosen)"", ""desc"": """", ""score"": 13}, {""qid"": ""Q118348294"", ""label"": ""Dyhernfurther Privilegirte Zeitung"", ""desc"": ""jüdische Wochenzeitung in Dyhernfurth in Niederschlesien von 1771 bis 1772"", ""score"": 6}]"
